"user_id","payment_month","first_payment_month","last_payment_month","new_paid_users","churned_users","total_revenue","revenue_metrics","users_metrics","new_mrr","churned_revenue","back_from_churn_revenue","back_from_churn_users","exprension_mrr","contraction_mrr","game_name","language","has_older_device_model","language"
"4b7l8C489HEJirtoe7xtFg==",2022-08-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,16.56,contraction_mr,,,,,,,-72.72,game 3,uk,true,uk
"4b7l8C489HEJirtoe7xtFg==",2022-09-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,"4b7l8C489HEJirtoe7xtFg==",18.24,churned revenue,churned_users,,18.24,,,1.68,,game 3,uk,true,uk
"4b7l8C489HEJirtoe7xtFg==",2022-11-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,31.26,,back_from_churn_users,,,31.26,"4b7l8C489HEJirtoe7xtFg==",,,game 3,uk,true,uk
"4b7l8C489HEJirtoe7xtFg==",2022-12-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,"4b7l8C489HEJirtoe7xtFg==",21.75,churned revenue,churned_users,,21.75,,,,-9.51,game 3,uk,true,uk
"4btLP2zvi8eBV0t08fdkKQ==",2022-03-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,"4btLP2zvi8eBV0t08fdkKQ==",,17.79,new mrr,new_paid_users,17.79,,,,,,game 3,ru,false,ru
"4btLP2zvi8eBV0t08fdkKQ==",2022-04-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,125.97,exprension_mrr,,,,,,108.18,,game 3,ru,false,ru
"4btLP2zvi8eBV0t08fdkKQ==",2022-05-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,91.68,contraction_mr,,,,,,,-34.29,game 3,ru,false,ru
"4btLP2zvi8eBV0t08fdkKQ==",2022-06-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,27.87,contraction_mr,,,,,,,-63.81,game 3,ru,false,ru
"4btLP2zvi8eBV0t08fdkKQ==",2022-07-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,40.71,exprension_mrr,,,,,,12.84,,game 3,ru,false,ru
"4btLP2zvi8eBV0t08fdkKQ==",2022-08-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,47.91,exprension_mrr,,,,,,7.20,,game 3,ru,false,ru
"4btLP2zvi8eBV0t08fdkKQ==",2022-09-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,"4btLP2zvi8eBV0t08fdkKQ==",23.34,churned revenue,churned_users,,23.34,,,,-24.57,game 3,ru,false,ru
"4btLP2zvi8eBV0t08fdkKQ==",2022-12-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,"4btLP2zvi8eBV0t08fdkKQ==",92.10,churned revenue,churned_users,,92.10,92.10,"4btLP2zvi8eBV0t08fdkKQ==",,,game 3,ru,false,ru
"4EiWC2ewiX2A7i9NuBAefQ==",2022-09-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,"4EiWC2ewiX2A7i9NuBAefQ==",,18.69,new mrr,new_paid_users,18.69,,,,,,game 3,uk,true,uk
"4EiWC2ewiX2A7i9NuBAefQ==",2022-10-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,57.39,exprension_mrr,,,,,,38.70,,game 3,uk,true,uk
"4EiWC2ewiX2A7i9NuBAefQ==",2022-11-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,"4EiWC2ewiX2A7i9NuBAefQ==",29.79,churned revenue,churned_users,,29.79,,,,-27.60,game 3,uk,true,uk
"4oH5e29koOH9zNYW8Kwcsg==",2022-05-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,"4oH5e29koOH9zNYW8Kwcsg==","4oH5e29koOH9zNYW8Kwcsg==",12.99,new mrr,new_paid_users,12.99,12.99,,,,,game 3,uk,false,uk
"4oH5e29koOH9zNYW8Kwcsg==",2022-07-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,,,18.06,,back_from_churn_users,,,18.06,"4oH5e29koOH9zNYW8Kwcsg==",,,game 3,uk,false,uk
"4oH5e29koOH9zNYW8Kwcsg==",2022-08-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,,"4oH5e29koOH9zNYW8Kwcsg==",12.51,churned revenue,churned_users,,12.51,,,,-5.55,game 3,uk,false,uk
"4pssft0TgDfiQexjbe25lw==",2022-06-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,"4pssft0TgDfiQexjbe25lw==",,14.76,new mrr,new_paid_users,14.76,,,,,,game 3,ru,false,ru
"4pssft0TgDfiQexjbe25lw==",2022-07-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,14.43,contraction_mr,,,,,,,-0.33,game 3,ru,false,ru
"4pssft0TgDfiQexjbe25lw==",2022-08-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,"4pssft0TgDfiQexjbe25lw==",59.40,churned revenue,churned_users,,59.40,,,44.97,,game 3,ru,false,ru
"4pssft0TgDfiQexjbe25lw==",2022-11-01 00:00:00.000 +0200,2022-06-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,"4pssft0TgDfiQexjbe25lw==",37.80,churned revenue,churned_users,,37.80,37.80,"4pssft0TgDfiQexjbe25lw==",,,game 3,ru,false,ru
"54ouP7lBhVCeV8ftS1Oj4Q==",2022-11-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,"54ouP7lBhVCeV8ftS1Oj4Q==",,29.22,new mrr,new_paid_users,29.22,,,,,,game 3,ru,false,ru
"54ouP7lBhVCeV8ftS1Oj4Q==",2022-12-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,"54ouP7lBhVCeV8ftS1Oj4Q==",28.23,churned revenue,churned_users,,28.23,,,,-0.99,game 3,ru,false,ru
"5a/eDajN+4bJdigfI5TWoQ==",2022-07-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,"5a/eDajN+4bJdigfI5TWoQ==","5a/eDajN+4bJdigfI5TWoQ==",12.87,new mrr,new_paid_users,12.87,12.87,,,,,game 3,ru,false,ru
"5fGaUgWk82R8c6U6A5d9pg==",2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,"5fGaUgWk82R8c6U6A5d9pg==","5fGaUgWk82R8c6U6A5d9pg==",17.28,new mrr,new_paid_users,17.28,17.28,,,,,game 3,uk,false,uk
"5n2VR2SS79K3vJ0/V2A8RQ==",2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,"5n2VR2SS79K3vJ0/V2A8RQ==",,47.13,new mrr,new_paid_users,47.13,,,,,,game 3,ru,false,ru
"5n2VR2SS79K3vJ0/V2A8RQ==",2022-09-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,,"5n2VR2SS79K3vJ0/V2A8RQ==",32.04,churned revenue,churned_users,,32.04,,,,-15.09,game 3,ru,false,ru
"6NexxpTuLaFmuoksJ0l8rg==",2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,"6NexxpTuLaFmuoksJ0l8rg==","6NexxpTuLaFmuoksJ0l8rg==",19.17,new mrr,new_paid_users,19.17,19.17,,,,,game 3,uk,false,uk
"6NexxpTuLaFmuoksJ0l8rg==",2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,"6NexxpTuLaFmuoksJ0l8rg==",102.84,churned revenue,churned_users,,102.84,102.84,"6NexxpTuLaFmuoksJ0l8rg==",,,game 3,uk,false,uk
"6We7zBO7mVbNxGEl/xPKVg==",2022-05-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,"6We7zBO7mVbNxGEl/xPKVg==",,22.74,new mrr,new_paid_users,22.74,,,,,,game 3,uk,false,uk
"6We7zBO7mVbNxGEl/xPKVg==",2022-06-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,28.95,exprension_mrr,,,,,,6.21,,game 3,uk,false,uk
"6We7zBO7mVbNxGEl/xPKVg==",2022-07-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,118.83,exprension_mrr,,,,,,89.88,,game 3,uk,false,uk
"6We7zBO7mVbNxGEl/xPKVg==",2022-08-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,21.87,contraction_mr,,,,,,,-96.96,game 3,uk,false,uk
"6We7zBO7mVbNxGEl/xPKVg==",2022-09-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,41.55,exprension_mrr,,,,,,19.68,,game 3,uk,false,uk
"6We7zBO7mVbNxGEl/xPKVg==",2022-10-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,151.68,exprension_mrr,,,,,,110.13,,game 3,uk,false,uk
"6We7zBO7mVbNxGEl/xPKVg==",2022-11-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,95.43,contraction_mr,,,,,,,-56.25,game 3,uk,false,uk
"6We7zBO7mVbNxGEl/xPKVg==",2022-12-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,"6We7zBO7mVbNxGEl/xPKVg==",75.81,churned revenue,churned_users,,75.81,,,,-19.62,game 3,uk,false,uk
/70HXakPPmIGA9K58CIOug==,2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,/70HXakPPmIGA9K58CIOug==,,15.48,new mrr,new_paid_users,15.48,,,,,,game 3,uk,false,uk
/70HXakPPmIGA9K58CIOug==,2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,/70HXakPPmIGA9K58CIOug==,12.51,churned revenue,churned_users,,12.51,,,,-2.97,game 3,uk,false,uk
"72brUr/DKItStlTen5pHYg==",2022-03-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,"72brUr/DKItStlTen5pHYg==","72brUr/DKItStlTen5pHYg==",24.15,new mrr,new_paid_users,24.15,24.15,,,,,game 3,uk,false,uk
"72brUr/DKItStlTen5pHYg==",2022-05-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,,,19.92,,back_from_churn_users,,,19.92,"72brUr/DKItStlTen5pHYg==",,,game 3,uk,false,uk
"72brUr/DKItStlTen5pHYg==",2022-06-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,,,86.91,exprension_mrr,,,,,,66.99,,game 3,uk,false,uk
"72brUr/DKItStlTen5pHYg==",2022-07-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,,,37.11,contraction_mr,,,,,,,-49.80,game 3,uk,false,uk
"72brUr/DKItStlTen5pHYg==",2022-08-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,,,30.63,contraction_mr,,,,,,,-6.48,game 3,uk,false,uk
"72brUr/DKItStlTen5pHYg==",2022-09-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,,,18.3,contraction_mr,,,,,,,-12.33,game 3,uk,false,uk
"72brUr/DKItStlTen5pHYg==",2022-10-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,,,31.98,exprension_mrr,,,,,,13.68,,game 3,uk,false,uk
"72brUr/DKItStlTen5pHYg==",2022-11-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-11-01 00:00:00.000 +0200,,"72brUr/DKItStlTen5pHYg==",13.56,churned revenue,churned_users,,13.56,,,,-18.42,game 3,uk,false,uk
"75lEf3nSWLSf6GncqhR9gQ==",2022-03-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,"75lEf3nSWLSf6GncqhR9gQ==",,14.1,new mrr,new_paid_users,14.1,,,,,,game 3,ru,false,ru
"75lEf3nSWLSf6GncqhR9gQ==",2022-04-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,,,65.97,exprension_mrr,,,,,,51.87,,game 3,ru,false,ru
"75lEf3nSWLSf6GncqhR9gQ==",2022-05-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,,,58.26,contraction_mr,,,,,,,-7.71,game 3,ru,false,ru
"75lEf3nSWLSf6GncqhR9gQ==",2022-06-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,,,86.85,exprension_mrr,,,,,,28.59,,game 3,ru,false,ru
"75lEf3nSWLSf6GncqhR9gQ==",2022-07-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,,"75lEf3nSWLSf6GncqhR9gQ==",49.23,churned revenue,churned_users,,49.23,,,,-37.62,game 3,ru,false,ru
"75lEf3nSWLSf6GncqhR9gQ==",2022-09-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-09-01 00:00:00.000 +0300,,"75lEf3nSWLSf6GncqhR9gQ==",13.8,churned revenue,churned_users,,13.8,13.8,"75lEf3nSWLSf6GncqhR9gQ==",,,game 3,ru,false,ru
"787jk0VnxM8/sv/0TkvO6A==",2022-03-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,"787jk0VnxM8/sv/0TkvO6A==",,48.45,new mrr,new_paid_users,48.45,,,,,,game 3,uk,false,uk
"787jk0VnxM8/sv/0TkvO6A==",2022-04-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,53.49,exprension_mrr,,,,,,5.04,,game 3,uk,false,uk
"787jk0VnxM8/sv/0TkvO6A==",2022-05-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,36.75,contraction_mr,,,,,,,-16.74,game 3,uk,false,uk
"787jk0VnxM8/sv/0TkvO6A==",2022-06-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,97.95,exprension_mrr,,,,,,61.20,,game 3,uk,false,uk
"787jk0VnxM8/sv/0TkvO6A==",2022-07-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,21.48,contraction_mr,,,,,,,-76.47,game 3,uk,false,uk
"787jk0VnxM8/sv/0TkvO6A==",2022-08-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,76.29,exprension_mrr,,,,,,54.81,,game 3,uk,false,uk
"787jk0VnxM8/sv/0TkvO6A==",2022-09-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,50.61,contraction_mr,,,,,,,-25.68,game 3,uk,false,uk
"787jk0VnxM8/sv/0TkvO6A==",2022-10-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,34.92,contraction_mr,,,,,,,-15.69,game 3,uk,false,uk
"787jk0VnxM8/sv/0TkvO6A==",2022-11-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,33.30,contraction_mr,,,,,,,-1.62,game 3,uk,false,uk
"787jk0VnxM8/sv/0TkvO6A==",2022-12-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,"787jk0VnxM8/sv/0TkvO6A==",17.49,churned revenue,churned_users,,17.49,,,,-15.81,game 3,uk,false,uk
"7BqUeLmbiug63XrWs2+ZQQ==",2022-07-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,"7BqUeLmbiug63XrWs2+ZQQ==",,61.41,new mrr,new_paid_users,61.41,,,,,,game 3,ru,false,ru
"7BqUeLmbiug63XrWs2+ZQQ==",2022-08-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,32.94,contraction_mr,,,,,,,-28.47,game 3,ru,false,ru
"7BqUeLmbiug63XrWs2+ZQQ==",2022-09-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,14.01,contraction_mr,,,,,,,-18.93,game 3,ru,false,ru
"7BqUeLmbiug63XrWs2+ZQQ==",2022-10-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,127.08,exprension_mrr,,,,,,113.07,,game 3,ru,false,ru
"7BqUeLmbiug63XrWs2+ZQQ==",2022-11-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,22.41,contraction_mr,,,,,,,-104.67,game 3,ru,false,ru
"7BqUeLmbiug63XrWs2+ZQQ==",2022-12-01 00:00:00.000 +0200,2022-07-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,"7BqUeLmbiug63XrWs2+ZQQ==",27.12,churned revenue,churned_users,,27.12,,,4.71,,game 3,ru,false,ru
"7Em69vKH6zh6HgArCzG0+w==",2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,"7Em69vKH6zh6HgArCzG0+w==","7Em69vKH6zh6HgArCzG0+w==",72.18,new mrr,new_paid_users,72.18,72.18,,,,,game 3,ru,false,ru
"7EPlnA7OQ9MhMx+od6FA9g==",2022-03-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,"7EPlnA7OQ9MhMx+od6FA9g==",,158.67,new mrr,new_paid_users,158.67,,,,,,game 3,ru,false,ru
"7EPlnA7OQ9MhMx+od6FA9g==",2022-04-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,114.15,contraction_mr,,,,,,,-44.52,game 3,ru,false,ru
"7EPlnA7OQ9MhMx+od6FA9g==",2022-05-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,51.18,contraction_mr,,,,,,,-62.97,game 3,ru,false,ru
"7EPlnA7OQ9MhMx+od6FA9g==",2022-06-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,"7EPlnA7OQ9MhMx+od6FA9g==",12.39,churned revenue,churned_users,,12.39,,,,-38.79,game 3,ru,false,ru
"7EPlnA7OQ9MhMx+od6FA9g==",2022-08-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,"7EPlnA7OQ9MhMx+od6FA9g==",48.18,churned revenue,churned_users,,48.18,48.18,"7EPlnA7OQ9MhMx+od6FA9g==",,,game 3,ru,false,ru
"7EPlnA7OQ9MhMx+od6FA9g==",2022-11-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,,14.43,,back_from_churn_users,,,14.43,"7EPlnA7OQ9MhMx+od6FA9g==",,,game 3,ru,false,ru
"7EPlnA7OQ9MhMx+od6FA9g==",2022-12-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,,"7EPlnA7OQ9MhMx+od6FA9g==",41.16,churned revenue,churned_users,,41.16,,,26.73,,game 3,ru,false,ru
"7ew71UmoMb73L41PM/YL/w==",2022-05-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,"7ew71UmoMb73L41PM/YL/w==",,32.10,new mrr,new_paid_users,32.10,,,,,,game 3,uk,false,uk
"7ew71UmoMb73L41PM/YL/w==",2022-06-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,34.11,exprension_mrr,,,,,,2.01,,game 3,uk,false,uk
"7ew71UmoMb73L41PM/YL/w==",2022-07-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,40.23,exprension_mrr,,,,,,6.12,,game 3,uk,false,uk
"7ew71UmoMb73L41PM/YL/w==",2022-08-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,40.74,exprension_mrr,,,,,,0.51,,game 3,uk,false,uk
"7ew71UmoMb73L41PM/YL/w==",2022-09-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,45.15,exprension_mrr,,,,,,4.41,,game 3,uk,false,uk
"7ew71UmoMb73L41PM/YL/w==",2022-10-01 00:00:00.000 +0300,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,,13.74,contraction_mr,,,,,,,-31.41,game 3,uk,false,uk
"7ew71UmoMb73L41PM/YL/w==",2022-11-01 00:00:00.000 +0200,2022-05-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,"7ew71UmoMb73L41PM/YL/w==",29.76,churned revenue,churned_users,,29.76,,,16.02,,game 3,uk,false,uk
"7GCGwypiXsxGxetp6/KmnA==",2022-08-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,"7GCGwypiXsxGxetp6/KmnA==",,30.21,new mrr,new_paid_users,30.21,,,,,,game 3,uk,false,uk
"7GCGwypiXsxGxetp6/KmnA==",2022-09-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,"7GCGwypiXsxGxetp6/KmnA==",63.30,churned revenue,churned_users,,63.30,,,33.09,,game 3,uk,false,uk
"7GCGwypiXsxGxetp6/KmnA==",2022-11-01 00:00:00.000 +0200,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,,"7GCGwypiXsxGxetp6/KmnA==",45.00,churned revenue,churned_users,,45.00,45.00,"7GCGwypiXsxGxetp6/KmnA==",,,game 3,uk,false,uk
"7GE5h/3N3lcro3K9T3aujw==",2022-03-01 00:00:00.000 +0200,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,"7GE5h/3N3lcro3K9T3aujw==",,38.52,new mrr,new_paid_users,38.52,,,,,,game 3,ru,false,ru
"7GE5h/3N3lcro3K9T3aujw==",2022-04-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,,,58.20,exprension_mrr,,,,,,19.68,,game 3,ru,false,ru
"7GE5h/3N3lcro3K9T3aujw==",2022-05-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,,,118.95,exprension_mrr,,,,,,60.75,,game 3,ru,false,ru
"7GE5h/3N3lcro3K9T3aujw==",2022-06-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,,,144.75,exprension_mrr,,,,,,25.80,,game 3,ru,false,ru
"7GE5h/3N3lcro3K9T3aujw==",2022-07-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,,,89.04,contraction_mr,,,,,,,-55.71,game 3,ru,false,ru
"7GE5h/3N3lcro3K9T3aujw==",2022-08-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,,,104.70,exprension_mrr,,,,,,15.66,,game 3,ru,false,ru
"7GE5h/3N3lcro3K9T3aujw==",2022-09-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,,,90.87,contraction_mr,,,,,,,-13.83,game 3,ru,false,ru
"7GE5h/3N3lcro3K9T3aujw==",2022-10-01 00:00:00.000 +0300,2022-03-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,,"7GE5h/3N3lcro3K9T3aujw==",77.64,churned revenue,churned_users,,77.64,,,,-13.23,game 3,ru,false,ru
"7iS0Md8Z5SFpqNAYOVcs4w==",2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,"7iS0Md8Z5SFpqNAYOVcs4w==","7iS0Md8Z5SFpqNAYOVcs4w==",68.64,new mrr,new_paid_users,68.64,68.64,,,,,game 3,uk,false,uk
"7L4SKPGMd33lnSOq6PWyYg==",2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,2022-12-01 00:00:00.000 +0200,"7L4SKPGMd33lnSOq6PWyYg==","7L4SKPGMd33lnSOq6PWyYg==",70.14,new mrr,new_paid_users,70.14,70.14,,,,,game 3,uk,false,uk
"7luG+f1d+Ri4AjeMbFR1Xw==",2022-04-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,"7luG+f1d+Ri4AjeMbFR1Xw==","7luG+f1d+Ri4AjeMbFR1Xw==",16.92,new mrr,new_paid_users,16.92,16.92,,,,,game 3,uk,false,uk
"7luG+f1d+Ri4AjeMbFR1Xw==",2022-09-01 00:00:00.000 +0300,2022-04-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,,"7luG+f1d+Ri4AjeMbFR1Xw==",15.06,churned revenue,churned_users,,15.06,15.06,"7luG+f1d+Ri4AjeMbFR1Xw==",,,game 3,uk,false,uk
"7RkS5ikrXwWByJobMXv2sA==",2022-10-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,"7RkS5ikrXwWByJobMXv2sA==",,25.89,new mrr,new_paid_users,25.89,,,,,,game 3,ru,false,ru
"7RkS5ikrXwWByJobMXv2sA==",2022-11-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,,87.75,exprension_mrr,,,,,,61.86,,game 3,ru,false,ru
"7RkS5ikrXwWByJobMXv2sA==",2022-12-01 00:00:00.000 +0200,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,,"7RkS5ikrXwWByJobMXv2sA==",66.93,churned revenue,churned_users,,66.93,,,,-20.82,game 3,ru,false,ru
